,Violentcrime,POPESTIMATE,PerCapitaInc,PovertyAllAgesPct,Immigration_Rate_2000_2010,Ed1LessThanHSPct,Ed3SomeCollegePct,Ed5CollegePlusPct,OwnHomePct,NumUnemployed2019,Housing_Units,Tier_1,Tier_2,Tier_3,Tier_4,male_officer,female_officer,DiversityIndex,BlackorAfricanAmericanalonepercent2013,AmericanIndianandAlaskaNativealonepercent2013,Asianalonepercent2013,NativeHawaiianandOtherPacificIslanderalonepercent,TwoorMoreRacespercent2013,HispanicorLatinopercent2013,WhitealonenotHispanicorLatinopercent2013,AGE0_24,AGE25_44,AGE45_64,AGE64
213,18.0,-0.25909656547918214,-1.015778957964441,0.40805858773489756,-0.5000007705366346,-0.0258143483302069,-0.04187942360331722,-0.45002698848705386,-0.34283027162335755,-0.25308785921431365,-0.27665895716596156,-0.09584197175025415,-0.01916901902976137,-0.6390982977947679,-0.8520018865649898,-0.16445554370408216,-0.06658127429261378,1.1341001210996176,1.7745933009211534,-0.27000782160151954,-0.3566321741848714,-0.5611325488167661,-0.0604280574505284,-0.4945836225210068,-0.8028010962295603,-1.276932516041539,-0.9629426177044692,-1.049040878871957,-1.4465063058218675
214,28.0,-0.294689283279703,-1.3713699596511864,0.9326883099615116,-0.3952837770456167,1.1319690350448863,-1.150474466793596,-0.538565114756624,-1.094990725626637,-0.2886346367580799,-0.3088624850612088,-0.09584197175025415,-0.01916901902976137,-0.6390982977947679,-0.8520018865649898,-0.3619084323970716,-0.2522795545204919,1.1059675402142697,1.1441399788927162,-0.16938662950812697,0.19130893304415436,-0.5611325488167661,0.67762455263226,-0.2597366354715968,-0.6101964698759801,-1.4443974666789376,-1.0684748210824075,-1.203773369119494,-1.6711178982398796
215,40.0,-0.20482303118245415,0.3109149528610348,-0.4488366252352388,-0.08271078608205838,-0.6326101827845624,0.1502022397086067,0.5069118189643237,0.0525512577323077,-0.22585611735329977,-0.2455759908996712,1.2057156693025783,1.2587655829543192,0.5464128785530309,0.3441717895313585,-0.16042589291442932,-0.17800024242934065,0.7454147032456508,0.9442401450788214,-0.27000782160151954,0.7392500402731801,0.13240206208036065,-0.4294543624919225,-0.47185649474203156,-0.3130350463590281,-0.9410661114209876,-0.7312019463326433,-0.8413690405164748,-1.3017471540339973
216,99.0,-0.073157542830011,-0.9204517656125458,0.19820669884425207,-1.440372320667829,-0.6812964037479828,2.258912503155462,-0.32402330277256874,-3.756122976479213,-0.11609764634096903,-0.07707784541391219,1.2057156693025783,1.2587655829543192,1.7319240549008297,1.5403454656277067,0.11359036078196419,0.13768683395805217,1.9995334362367725,2.520373450149914,-0.18615682819035909,0.8001323855208498,2.9065405056688673,2.3382429253185335,0.22510875714653983,-2.013458747594922,-0.02050430376361649,-0.1189857250762634,-0.6612465085957779,-1.0384438918571393
217,7.0,-0.26338101591149526,-0.8750170426390705,0.32062030069712855,1.2573223690559285,0.22050860820740895,2.0929325762508535,-0.6359136592165145,-0.32612462984670176,-0.25766112883982745,-0.2911051165446759,-0.09584197175025415,-0.01916901902976137,0.5464128785530309,0.3441717895313585,-0.28534506739366755,-0.2522795545204919,1.6213383273960276,1.3824820884400524,-0.2029270268725912,0.008661897301145863,2.2130058947717406,1.692446891496094,0.24026017566585667,-1.1164714877196769,-1.2412499590738757,-0.9114559775855852,-1.1105420410561568,-1.6445546781566225
218,91.0,0.12482694993538636,-0.6380706760377773,1.9119971247845242,-0.5066515673899544,0.2244595065406043,-0.20018982701968055,0.5065589996086208,-2.6897881275319007,0.05581571639993538,0.10717882892591606,-0.09584197175025415,-0.01916901902976137,0.5464128785530309,0.3441717895313585,0.7019193760712797,0.7876308147556257,1.5646608827383492,2.2051467891356955,-0.23646742423705538,0.31307362353949353,0.8259366729774874,0.21634167133051727,-0.24458521695228,-1.3365910606951972,1.0976007391606986,0.4390394212475114,0.14866462740662106,0.09544301960180097
219,58.0,-0.21312774341452492,-0.42975675749901365,0.19820669884425207,-0.1449925270589244,0.5200694264413606,-0.9319819321955546,-0.3468370303946872,0.5329788375767043,-0.23500265660432734,-0.23278543608986613,-0.09584197175025415,-0.01916901902976137,0.5464128785530309,-0.8520018865649898,-0.2128113531799163,-0.19657007045212846,-0.045801966083444966,0.07544471350304816,-0.2532376229192875,0.008661897301145863,-0.5611325488167661,-0.4294543624919225,-0.3279180188085223,0.28128780067487735,-1.0500847348469198,-0.7973223399752469,-0.8481128036014454,-1.1712105889392515
220,2.0,-0.30511133339297947,-0.7407702951363118,1.3698797451503566,1.1473631311867731,1.515241960387386,-0.4249327584479385,-0.9086604615678178,0.24280951124379904,-0.29008976800256153,-0.31057866052898053,-1.3973996128030868,-1.297103621013842,-0.6390982977947679,-0.8520018865649898,-0.35787878160741876,-0.2522795545204919,1.4722522545421863,1.8361009420946595,-0.16938662950812697,-0.11310279319419325,2.9065405056688673,-0.15268463371087682,-0.15367670583637943,-1.1054655090709007,-1.5155620788057282,-1.1330105011138016,-1.2261118430362345,-1.65463663845936
221,31.0,-0.2504970340484625,-0.9283385477136018,0.862737680331296,-0.5558119203588012,0.691022955718698,-0.3949664125082831,-0.8395997512197835,-1.5212309482271251,-0.22564824146123097,-0.25859873415511603,-0.09584197175025415,-0.01916901902976137,-0.6390982977947679,0.3441717895313585,-0.3860863371349887,-0.2708493825432797,1.4079819333825798,2.4819311744164727,-0.2532376229192875,-0.3566321741848714,0.13240206208036065,-0.3371977862315741,-0.44912936696305644,-1.325585082046421,-1.2055965632658032,-0.9525619609538782,-1.0185435259371987,-1.359734749739711
222,23.0,-0.290826003131174,0.039678229298628166,1.142540198852157,-0.65546820081555,0.0403271147519741,0.18660144119082198,-0.6259160068002285,0.7881401428111587,-0.27366757252912566,-0.2573873161778653,-1.3973996128030868,-1.297103621013842,-0.6390982977947679,-0.8520018865649898,-0.18863344844199925,-0.06658127429261378,1.2335290106768986,2.059066141348619,-0.23646742423705538,-0.3566321741848714,0.13240206208036065,-0.5217109387522711,-0.5097350410403235,-0.9843997439343648,-1.4998535513569689,-1.0989532614353876,-1.1574421394356662,-1.4415831755506923
