yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
21582021,2158,2021,CT0007700,CT0007700,,N,N,,I,MANCHESTER,MANCHESTER PD,Manchester,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,57274,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,80,15,95,27,21,48,1.9,2.5,1998-01-01,2019-05-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,HARTFORD,"Hartford-East Hartford-MIddletown, CT",Y,Y,Y
21592021,2159,2021,CT0008000,CT0008000,,N,N,,I,MERIDEN,MERIDEN PD,Meriden,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,58799,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,100,4,104,16,8,24,2.0,2.2,1998-01-01,2021-01-01,2021-05-01,2021-05-01,2021-05-01,2021-05-01,N,NEW HAVEN,"New Haven-Milford, CT",Y,Y,Y
21602021,2160,2021,CT0008100,CT0008100,,N,N,,I,MIDDLEBURY,MIDDLEBURY PD,Middlebury,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,7851,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,1,13,0,1,1,1.5,1.8,1998-01-01,2012-04-01,2020-11-01,2020-11-01,2020-11-01,2020-11-01,N,NEW HAVEN,"New Haven-Milford, CT",Y,Y,Y
21612021,2161,2021,CT0008300,CT0008300,,N,N,,I,MIDDLETOWN,MIDDLETOWN PD,Middletown,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,45852,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,96,3,99,10,11,21,2.3,2.6,1998-01-01,2008-03-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,MIDDLESEX,"Hartford-East Hartford-MIddletown, CT",Y,Y,Y
21622021,2162,2021,CT0008400,CT0008400,,N,N,,I,MILFORD,MILFORD PD,Milford,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,54984,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,92,0,92,18,11,29,2.0,2.2,1998-01-01,2020-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,NEW HAVEN,"New Haven-Milford, CT",Y,Y,Y
21632021,2163,2021,CT0008500,CT0008500,,N,N,,I,MONROE,MONROE PD,Monroe,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,19311,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,37,6,43,6,5,11,2.2,2.8,1998-01-01,1998-01-01,2021-01-01,2020-03-01,2021-01-01,2021-01-01,N,FAIRFIELD,"Bridgeport-Stamford-Norwalk, CT",Y,Y,Y
21652021,2165,2021,CT0008800,CT0008800,,N,N,,I,NAUGATUCK,NAUGATUCK PD,Naugatuck,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,30810,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,60,9,69,8,9,17,2.2,2.8,1998-01-01,1998-01-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,NEW HAVEN,"New Haven-Milford, CT",Y,Y,Y
21662021,2166,2021,CT0008900,CT0008900,,N,N,,I,NEW BRITAIN,NEW BRITAIN PD,New Britain,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,72093,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,141,1,142,17,7,24,2.2,2.3,1998-01-01,2019-05-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,HARTFORD,"Hartford-East Hartford-MIddletown, CT",Y,Y,Y
21672021,2167,2021,CT0009000,CT0009000,,N,N,,I,NEW CANAAN,NEW CANAAN PD,New Canaan,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,20147,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,41,1,42,6,5,11,2.3,2.6,1998-01-01,2003-06-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,FAIRFIELD,"Bridgeport-Stamford-Norwalk, CT",Y,Y,Y
21682021,2168,2021,CT0009300,CT0009300,,N,N,,I,NEW HAVEN,NEW HAVEN PD,New Haven,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,130903,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,263,12,275,52,34,86,2.4,2.8,1998-01-01,1999-05-01,2020-02-01,2020-02-01,2020-02-01,2020-02-01,N,NEW HAVEN,"New Haven-Milford, CT",Y,Y,Y
21692021,2169,2021,CT0009400,CT0009400,,N,N,,I,NEWINGTON,NEWINGTON PD,Newington,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,29803,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,43,6,49,6,7,13,1.6,2.1,1998-01-01,2016-10-01,2020-03-01,2020-03-01,2020-03-01,2020-03-01,N,HARTFORD,"Hartford-East Hartford-MIddletown, CT",Y,Y,Y
21702021,2170,2021,CT0009500,CT0009500,,N,N,,I,NEW LONDON,NEW LONDON PD,New London,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,26797,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,60,5,65,7,10,17,2.5,3.1,1998-01-01,1998-01-01,2020-03-01,2020-02-01,2020-03-01,2020-03-01,N,NEW LONDON,"Norwich-New London, CT",Y,Y,Y
21712021,2171,2021,CT0009600,CT0009600,,N,N,,I,NEW MILFORD,NEW MILFORD PD,New Milford,,A,8,Connecticut,CT,CT,1,New England,1,Northeast,Region I,City,26548,23359,CTUCR0001,Connecticut State Police Crimes Analysis Unit,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,43,5,48,5,8,13,1.8,2.3,1998-01-01,2001-01-01,2021-03-01,2020-03-01,2021-03-01,2021-03-01,N,LITCHFIELD,Not Specified,Y,Y,Y
