yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
180082021,18008,2021,SD0090000,SD0090000,,N,N,,I,BUTTE,BUTTE CO SO BELLE FOURCHE,Butte,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,4756,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,6,1,7,0,9,9,1.3,3.4,1991-01-01,1999-03-01,1999-03-01,2015-05-01,2022-02-01,2015-05-01,N,BUTTE,Not Specified,Y,Y,Y
180092021,18009,2021,SD0090100,SD0090100,,N,N,,I,BELLE FOURCHE,BELLE FOURCHE PD,Belle Fourche,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,City,5755,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,11,1,12,0,1,1,1.9,2.3,1991-01-01,1999-12-01,1999-12-01,2015-03-01,2022-01-01,2015-03-01,N,BUTTE,Not Specified,Y,Y,Y
180122021,18012,2021,SD0110000,SD0110000,,N,N,,I,CHARLES MIX,CHARLES MIX CO SO LAKE ANDES,Charles Mix,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,6420,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,5,10,15,3,4,7,1.2,3.4,1991-01-01,2004-01-01,2004-01-01,2015-03-01,2022-02-01,2015-03-01,N,CHARLES MIX,Not Specified,Y,Y,Y
180152021,18015,2021,SD0110300,SD0110300,,N,N,,I,WAGNER,WAGNER PD,Wagner,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,City,1534,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,2.0,2.0,1991-01-01,2004-01-01,2004-01-01,2015-04-01,2022-01-01,2015-03-01,N,CHARLES MIX,Not Specified,Y,Y,Y
180162021,18016,2021,SD0110400,SD0110400,,Y,N,,I,YANKTON TRIBAL,YANKTON TRIBAL PD WAGNER,Yankton Tribal,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,Tribal,0,32458,SD0110400,Yankton Tribal,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,10,5,15,1,4,5,0,0,2021-01-01,2021-01-01,2021-01-01,2021-02-01,2021-02-01,2021-02-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
180182021,18018,2021,SD0120100,SD0120100,,N,N,,I,CLARK,CLARK PD,Clark,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,City,1072,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,1.9,1.9,1991-01-01,2002-01-01,2002-01-01,2015-03-01,,2015-03-01,N,CLARK,Not Specified,Y,Y,Y
180192021,18019,2021,SD0130000,SD0130000,,N,N,,I,CLAY,CLAY CO SO VERMILLION,Clay,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,3109,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,7,4,11,1,4,5,2.6,5.1,1991-01-01,1999-10-01,1999-10-01,2015-03-01,2022-03-01,2015-03-01,N,CLAY,Not Specified,Y,Y,Y
180202021,18020,2021,SD0130100,SD0130100,,N,N,,I,VERMILLION,VERMILLION PD,Vermillion,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,City,11088,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,14,0,14,2,1,3,1.4,1.5,1991-01-01,1999-12-01,1999-12-01,2015-03-01,2022-01-01,2015-03-01,N,CLAY,Not Specified,Y,Y,Y
180222021,18022,2021,SD0140000,SD0140000,,N,N,,I,CODINGTON,CODINGTON CO SO WATERTOWN,Codington,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,5721,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,12,6,18,0,11,11,2.1,5.1,1991-01-01,2001-10-01,2001-10-01,2015-03-01,2022-02-01,2015-03-01,N,CODINGTON,Not Specified,Y,Y,Y
180232021,18023,2021,SD0140100,SD0140100,,N,N,,I,WATERTOWN,WATERTOWN PD,Watertown,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,City,22383,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,37,5,42,3,13,16,1.8,2.6,1991-01-01,1991-01-01,1991-01-01,2015-03-01,2022-03-01,2015-03-01,N,CODINGTON,Not Specified,Y,Y,Y
180242021,18024,2021,SD0150000,SD0150000,,N,N,,I,CORSON,CORSON CO SO MC INTOSH,Corson,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,4002,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,5,0,5,0,0,0,1.2,1.2,1991-01-01,1999-06-01,1999-06-01,2015-04-01,2022-03-01,2015-03-01,N,CORSON,Not Specified,Y,Y,Y
180272021,18027,2021,SD0160000,SD0160000,,N,N,,I,CUSTER,CUSTER CO SO CUSTER,Custer,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,8626,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,10,0,10,1,1,2,1.3,1.4,1991-01-01,2003-01-01,2003-01-01,2015-03-01,2022-03-01,2015-03-01,N,CUSTER,Not Specified,Y,Y,Y
180292021,18029,2021,SD0170000,SD0170000,,N,N,,I,DAVISON,DAVISON CO SO MITCHELL,Davison,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,3976,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,6,0,6,0,2,2,1.5,2.0,1991-01-01,1999-07-01,1999-07-01,2015-03-01,2022-02-01,2015-03-01,N,DAVISON,Not Specified,Y,Y,Y
180302021,18030,2021,SD0170100,SD0170100,,N,N,,I,MITCHELL,MITCHELL PD,Mitchell,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,City,15741,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,26,1,27,0,13,13,1.7,2.5,1991-01-01,1999-07-01,1999-07-01,2015-03-01,2022-01-01,2015-03-01,N,DAVISON,Not Specified,Y,Y,Y
180312021,18031,2021,SD0180000,SD0180000,,N,N,,I,DAY,DAY CO SO WEBSTER,Day,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,3601,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,2,0,2,1,5,6,0.8,2.2,1991-01-01,1999-08-01,1999-08-01,2019-02-01,2022-01-01,2019-02-01,N,DAY,Not Specified,Y,Y,Y
180322021,18032,2021,SD0180100,SD0180100,,N,N,,I,WEBSTER,WEBSTER PD,Webster,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,City,1675,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,0,0,3.0,3.0,1991-01-01,2002-11-01,2002-11-01,2019-02-01,,2019-02-01,N,DAY,Not Specified,Y,Y,Y
180342021,18034,2021,SD0190000,SD0190000,,N,N,,I,DEUEL,DEUEL CO SO CLEAR LAKE,Deuel,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,4318,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,5,0,5,0,1,1,1.2,1.4,1991-01-01,1999-07-01,1999-07-01,2016-02-01,2022-03-01,2015-03-01,N,DEUEL,Not Specified,Y,Y,Y
180362021,18036,2021,SD0200100,SD0200100,,Y,N,,I,CHEYENNE RIVER TRIBAL,CHEYENNE RIVER TRIBAL PD EAGLE BUTTE,Cheyenne River Tribal,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,Tribal,0,32502,SD0200100,Cheyenne River Tribal,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,29,1,30,10,3,13,0,0,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
180432021,18043,2021,SD0220000,SD0220000,,N,N,,I,EDMUNDS,EDMUNDS CO SO IPSWICH,Edmunds,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,3769,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,4,4,8,0,1,1,1.1,2.4,1991-01-01,1999-11-01,1999-11-01,2015-03-01,2022-01-01,2015-03-01,N,EDMUNDS,Not Specified,Y,Y,Y
180452021,18045,2021,SD0230200,SD0230200,,N,N,,I,HOT SPRINGS,HOT SPRINGS PD,Hot Springs,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,City,3479,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,1,7,1,1,2,2.0,2.6,1991-01-01,1999-09-01,1999-09-01,2015-03-01,2022-01-01,2015-03-01,N,FALL RIVER,Not Specified,Y,Y,Y
180462021,18046,2021,SD0240000,SD0240000,,N,N,,I,FAULK,FAULK CO SO FAULKTON,Faulk,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,2285,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,4,12,16,0,6,6,1.8,9.6,1991-01-01,2000-01-01,2000-01-01,2015-03-01,2022-01-01,2015-03-01,N,FAULK,Not Specified,Y,Y,Y
180492021,18049,2021,SD0260000,SD0260000,,N,N,,I,GREGORY,GREGORY CO SO BURKE,Gregory,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,2355,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,4,0,4,0,1,1,1.7,2.1,1991-01-01,1999-09-01,1999-09-01,2018-04-01,2021-12-01,2018-04-01,N,GREGORY,Not Specified,Y,Y,Y
180502021,18050,2021,SD0260100,SD0260100,,N,N,,I,GREGORY,GREGORY PD,Gregory,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,City,1246,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,1.6,1.6,1991-01-01,2017-01-01,2017-01-01,2022-01-01,2022-01-01,2022-01-01,N,GREGORY,Not Specified,Y,Y,Y
180522021,18052,2021,SD0260300,SD0260300,,N,N,,I,BURKE,BURKE PD,Burke,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,City,586,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,1.7,1.7,1991-01-01,2002-01-01,2002-01-01,2020-02-01,2022-01-01,2020-02-01,N,GREGORY,Not Specified,Y,Y,Y
180552021,18055,2021,SD0280000,SD0280000,,N,N,,I,HAMLIN,HAMLIN CO SO HAYTI,Hamlin,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,5680,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,6,0,6,0,0,0,1.1,1.1,1991-01-01,2003-01-01,2003-01-01,2015-04-01,2022-03-01,2015-03-01,N,HAMLIN,Not Specified,Y,Y,Y
180592021,18059,2021,SD0290000,SD0290000,,N,N,,I,HAND,HAND CO SO MILLER,Hand,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,1788,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,2,0,2,0,1,1,1.1,1.7,1991-01-01,1999-09-01,1999-09-01,2015-03-01,,2015-03-01,N,HAND,Not Specified,Y,Y,Y
180602021,18060,2021,SD0290100,SD0290100,,N,N,,I,MILLER,MILLER PD,Miller,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,City,1290,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,3.1,3.1,1991-01-01,1999-04-01,1999-04-01,2015-03-01,2022-02-01,2015-05-01,N,HAND,Not Specified,Y,Y,Y
180612021,18061,2021,SD0300000,SD0300000,,N,N,,I,HANSON,HANSON CO SO ALEXANDRIA,Hanson,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,3482,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,3,0,3,0,0,0,0.9,0.9,1991-01-01,2003-02-01,2003-02-01,2015-07-01,2022-03-01,2015-07-01,N,HANSON,Not Specified,Y,Y,Y
180622021,18062,2021,SD0310000,SD0310000,,N,N,,I,HARDING,HARDING CO SO BUFFALO,Harding,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,1310,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,2,0,2,0,1,1,1.5,2.3,1991-01-01,2003-01-01,2003-01-01,2016-02-01,2022-01-01,2016-02-01,N,HARDING,Not Specified,Y,Y,Y
180642021,18064,2021,SD0320000,SD0320000,,N,N,,I,HUGHES,HUGHES CO SO PIERRE,Hughes,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,3541,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,8,22,30,0,17,17,2.3,13.3,1991-01-01,2006-01-01,2006-01-01,2015-03-01,2022-03-01,2015-03-01,N,HUGHES,Not Specified,Y,Y,Y
180652021,18065,2021,SD0320100,SD0320100,,N,N,,I,PIERRE,PIERRE PD,Pierre,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,City,13710,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,22,5,27,2,9,11,1.8,2.8,1991-01-01,2006-01-01,2006-01-01,2015-03-01,2022-01-01,2015-03-01,N,HUGHES,Not Specified,Y,Y,Y
180662021,18066,2021,SD0330000,SD0330000,,N,N,,I,HUTCHINSON,HUTCHINSON CO SO OLIVET,Hutchinson,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,3302,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,3,0,3,0,1,1,0.9,1.2,1991-01-01,1999-12-01,1999-12-01,2015-03-01,,2015-03-01,N,HUTCHINSON,Not Specified,Y,Y,Y
180672021,18067,2021,SD0330100,SD0330100,,N,N,,I,FREEMAN,FREEMAN PD,Freeman,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,City,1250,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,1.6,1.6,1991-01-01,2004-05-01,2004-05-01,2016-03-01,2022-01-01,2016-03-01,N,HUTCHINSON,Not Specified,Y,Y,Y
180682021,18068,2021,SD0330200,SD0330200,,N,N,,I,PARKSTON,PARKSTON PD,Parkston,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,City,1450,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,1,0,1,2.1,2.1,1991-01-01,2001-05-01,2001-05-01,2015-03-01,2022-01-01,2015-03-01,N,HUTCHINSON,Not Specified,Y,Y,Y
180752021,18075,2021,SD0360000,SD0360000,,N,N,,I,JERAULD,JERAULD CO SO WESSINGTON SPRINGS,Jerauld,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,1962,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,3,0,3,1,0,1,2.0,2.0,1991-01-01,1999-03-01,1999-03-01,2015-03-01,2022-03-01,2015-03-01,N,JERAULD,Not Specified,Y,Y,Y
180762021,18076,2021,SD0370000,SD0370000,,N,N,,I,JONES,JONES CO SO MURDO,Jones,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,469,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,2,0,2,0,0,0,4.3,4.3,1991-01-01,2004-01-01,2004-01-01,2018-04-01,2022-01-01,2018-04-01,N,JONES,Not Specified,Y,Y,Y
180772021,18077,2021,SD0370100,SD0370100,,N,N,,I,MURDO,MURDO PD,Murdo,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,City,456,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,2.2,2.2,1991-01-01,2003-01-01,2003-01-01,2018-09-01,2022-03-01,2018-09-01,N,JONES,Not Specified,Y,Y,Y
180782021,18078,2021,SD0380000,SD0380000,,N,N,,I,KINGSBURY,KINGSBURY CO SO DE SMET,Kingsbury,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,4941,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,5,0,5,0,1,1,1.0,1.2,1991-01-01,2002-06-01,2002-06-01,2019-02-01,2022-03-01,2019-02-01,N,KINGSBURY,Not Specified,Y,Y,Y
180802021,18080,2021,SD0390000,SD0390000,,N,N,,I,LAKE,LAKE CO SO MADISON,Lake,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,5417,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,7,4,11,1,6,7,1.5,3.3,1991-01-01,2004-01-01,2004-01-01,2018-02-01,2022-01-01,2018-02-01,N,LAKE,Not Specified,Y,Y,Y
180812021,18081,2021,SD0390100,SD0390100,,N,N,,I,MADISON,MADISON PD,Madison,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,City,7120,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,0,13,0,1,1,1.8,2.0,1991-01-01,1999-05-01,1999-05-01,2015-03-01,2022-01-01,2015-03-01,N,LAKE,Not Specified,Y,Y,Y
180822021,18082,2021,SD0400000,SD0400000,,N,N,,I,LAWRENCE,LAWRENCE CO SO DEADWOOD,Lawrence,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,8987,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,18,5,23,2,20,22,2.2,5.0,1991-01-01,2002-02-01,2002-02-01,2015-03-01,2022-03-01,2015-03-01,N,LAWRENCE,Not Specified,Y,Y,Y
180832021,18083,2021,SD0400100,SD0400100,,N,N,,I,DEADWOOD,DEADWOOD PD,Deadwood,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,City,1294,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,18,0,18,0,3,3,13.9,16.2,1991-01-01,2000-01-01,2000-01-01,2015-04-01,2022-02-01,2015-04-01,N,LAWRENCE,Not Specified,Y,Y,Y
180842021,18084,2021,SD0400200,SD0400200,,N,N,,I,LEAD,LEAD PD,Lead,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,City,2929,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,0,5,1,1,2,2.0,2.4,1991-01-01,1999-07-01,1999-07-01,2015-04-01,2022-01-01,2015-03-01,N,LAWRENCE,Not Specified,Y,Y,Y
180852021,18085,2021,SD0400300,SD0400300,,N,N,,I,SPEARFISH,SPEARFISH PD,Spearfish,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,City,12047,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,15,6,21,4,5,9,1.6,2.5,1991-01-01,1999-04-01,1999-04-01,2015-03-01,2022-01-01,2015-03-01,N,LAWRENCE,Not Specified,Y,Y,Y
180872021,18087,2021,SD0410000,SD0410000,,N,N,,I,LINCOLN,LINCOLN CO SO CANTON,Lincoln,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,19032,23391,SDUCR0001,South Dakota Statistical Analysis Center,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,25,12,37,3,5,8,1.5,2.4,1991-01-01,2003-04-01,2003-04-01,2015-03-01,2022-03-01,2015-03-01,N,LINCOLN,"Sioux Falls, SD",Y,Y,Y
180882021,18088,2021,SD0410100,SD0410100,,N,N,,I,CANTON,CANTON PD,Canton,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,City,3635,23391,SDUCR0001,South Dakota Statistical Analysis Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,0,0,0,1.7,1.7,1991-01-01,1999-09-01,1999-09-01,2015-03-01,2022-01-01,2015-03-01,N,LINCOLN,"Sioux Falls, SD",Y,Y,Y
180892021,18089,2021,SD0410200,SD0410200,,N,N,,I,LENNOX,LENNOX PD,Lennox,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,City,2540,23391,SDUCR0001,South Dakota Statistical Analysis Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,0,5,0,0,0,2.0,2.0,1991-01-01,2003-01-01,2003-01-01,2015-04-01,,2015-03-01,N,LINCOLN,"Sioux Falls, SD",Y,Y,Y
180912021,18091,2021,SD0410500,SD0410500,,N,N,,I,TEA,TEA PD,Tea,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,City,6739,23391,SDUCR0001,South Dakota Statistical Analysis Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,5,0,5,3,0,3,1.2,1.2,1991-01-01,1999-02-01,1999-02-01,2015-03-01,2022-03-01,2015-03-01,N,LINCOLN,"Sioux Falls, SD",Y,Y,Y
180942021,18094,2021,SD0420200,SD0420200,,Y,N,,I,LOWER BRULE TRIBAL,LOWER BRULE TRIBAL POLICE DEPARTMENT,Lower Brule Tribal,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,Tribal,0,32623,SD0420200,Lower Brule Tribal,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,10,16,1,7,8,0,0,2021-01-01,2021-01-01,2021-01-01,2021-06-01,2021-06-01,2021-06-01,N,NOT SPECIFIED,Not Specified,Y,Y,Y
180952021,18095,2021,SD0430000,SD0430000,,N,N,,I,MCCOOK,MCCOOK CO SO SALEM,McCook,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,5475,23391,SDUCR0001,South Dakota Statistical Analysis Center,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,5,0,5,4,1,5,1.6,1.8,1991-01-01,2007-01-01,2007-01-01,2015-03-01,2022-03-01,2015-04-01,N,MCCOOK,"Sioux Falls, SD",Y,Y,Y
181002021,18100,2021,SD0440000,SD0440000,,N,N,,I,MCPHERSON,MCPHERSON CO SO LEOLA,McPherson,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,1923,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,3,0,3,1,0,1,2.1,2.1,1991-01-01,2007-01-01,2007-01-01,2015-04-01,2022-02-01,2015-04-01,N,MCPHERSON,Not Specified,Y,Y,Y
181032021,18103,2021,SD0450000,SD0450000,,N,N,,I,MARSHALL,MARSHALL CO SO BRITTON,Marshall,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,4877,23391,SDUCR0001,South Dakota Statistical Analysis Center,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,6,2,8,0,4,4,1.2,2.5,1991-01-01,1999-10-01,1999-10-01,2015-03-01,2022-03-01,2015-03-01,N,MARSHALL,Not Specified,Y,Y,Y
181042021,18104,2021,SD0460000,SD0460000,,N,N,,I,MEADE,MEADE CO SO STURGIS,Meade,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,County,15048,23391,SDUCR0001,South Dakota Statistical Analysis Center,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,17,11,28,1,21,22,1.2,3.3,1991-01-01,2009-01-01,2009-01-01,2015-03-01,2022-01-01,2015-03-01,N,MEADE,"Rapid City, SD",Y,Y,Y
181052021,18105,2021,SD0460100,SD0460100,,N,N,,I,STURGIS,STURGIS PD,Sturgis,,A,46,South Dakota,SD,SD,4,West North Central,2,Midwest,Region II,City,7013,23391,SDUCR0001,South Dakota Statistical Analysis Center,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,15,0,15,2,3,5,2.4,2.9,1991-01-01,2005-04-01,2005-04-01,2015-03-01,2022-02-01,2015-03-01,N,MEADE,"Rapid City, SD",Y,Y,Y
