yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
91872021,9187,2021,MN0210000,MN0210000,,N,N,,I,DOUGLAS,DOUGLAS CO SO ALEXANDRIA,Douglas,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,23036,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,32,19,51,4,29,33,1.6,3.6,2016-06-01,2018-10-01,2018-10-01,2018-10-01,2019-08-01,2018-10-01,N,DOUGLAS,Not Specified,Y,Y,Y
91882021,9188,2021,MN0210100,MN0210100,,N,N,,I,ALEXANDRIA,ALEXANDRIA PD,Alexandria,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,14032,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,22,0,22,2,3,5,1.7,1.9,2016-06-01,1994-01-01,1994-01-01,1994-01-01,1994-01-01,2018-10-01,N,DOUGLAS,Not Specified,Y,Y,Y
91892021,9189,2021,MN0210200,MN0210200,,N,N,,I,OSAKIS,OSAKIS PD,Osakis,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,1742,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,1.7,1.7,2016-06-01,2018-10-01,2018-10-01,2018-11-01,2019-08-01,2018-11-01,N,"DOUGLAS, TODD",Not Specified,Y,Y,Y
91902021,9190,2021,MN0220000,MN0220000,,N,N,,I,FARIBAULT,FARIBAULT CO SO BLUE EARTH,Faribault,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,5767,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,11,8,19,2,9,11,2.3,5.2,2016-06-01,2018-04-01,2018-04-01,2018-04-01,2018-04-01,2018-04-01,N,FARIBAULT,Not Specified,Y,Y,Y
91912021,9191,2021,MN0220100,MN0220100,,N,N,,I,BLUE EARTH,BLUE EARTH PD,Blue Earth,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,3078,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,4,0,4,1,0,1,1.6,1.6,2016-06-01,2018-04-01,2018-04-01,2018-04-01,2018-04-01,2018-04-01,N,FARIBAULT,Not Specified,Y,Y,Y
91922021,9192,2021,MN0220200,MN0220200,,N,N,,I,ELMORE,ELMORE PD,Elmore,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,608,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2016-06-01,2018-04-01,2018-04-01,2018-12-01,2018-04-01,2018-09-01,N,FARIBAULT,Not Specified,Y,Y,Y
91932021,9193,2021,MN0220400,MN0220400,,N,N,,I,WELLS,WELLS PD,Wells,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,2141,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,0,0,2.3,2.3,2016-06-01,2018-04-01,2018-04-01,2018-04-01,2018-04-01,2018-04-01,N,FARIBAULT,Not Specified,Y,Y,Y
91942021,9194,2021,MN0220500,MN0220500,,N,N,,I,WINNEBAGO,WINNEBAGO PD,Winnebago,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,1324,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,3,0,3,0,0,0,2.3,2.3,2016-06-01,1994-01-01,1994-01-01,1994-01-01,1994-01-01,2018-06-01,N,FARIBAULT,Not Specified,Y,Y,Y
91972021,9197,2021,MN0230000,MN0230000,,N,N,,I,FILLMORE,FILLMORE CO SO PRESTON,Fillmore,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,16650,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,20,5,25,0,6,6,1.2,1.9,2016-06-01,2020-11-01,2020-11-01,2020-11-01,2020-11-01,2020-11-01,N,FILLMORE,"Rochester, MN",Y,Y,Y
91992021,9199,2021,MN0240000,MN0240000,,N,N,,I,FREEBORN,FREEBORN CO SO ALBERT LEA,Freeborn,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,12667,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,22,22,44,2,24,26,1.9,5.5,2016-06-01,2017-08-01,2017-08-01,2017-08-01,2017-08-01,2017-08-01,N,FREEBORN,Not Specified,Y,Y,Y
92002021,9200,2021,MN0240100,MN0240100,,N,N,,I,ALBERT LEA,ALBERT LEA PD,Albert Lea,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,17686,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,23,1,24,4,2,6,1.5,1.7,2016-06-01,1994-01-01,1994-01-01,1994-01-01,1994-01-01,2017-08-01,N,FREEBORN,Not Specified,Y,Y,Y
92012021,9201,2021,MN0250000,MN0250000,,N,N,,I,GOODHUE,GOODHUE CO SO RED WING,Goodhue,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,County,18742,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,41,26,67,2,30,32,2.3,5.3,2016-06-01,2017-10-01,2017-10-01,2017-10-01,2017-10-01,2017-10-01,N,GOODHUE,Not Specified,Y,Y,Y
92022021,9202,2021,MN0250100,MN0250100,,N,N,,I,CANNON FALLS,CANNON FALLS PD,Cannon Falls,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,4016,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,0,7,0,1,1,1.7,2.0,2016-06-01,2017-10-01,2017-10-01,2017-10-01,2017-10-01,2017-10-01,N,GOODHUE,Not Specified,Y,Y,Y
92032021,9203,2021,MN0250300,MN0250300,,N,N,,I,RED WING,RED WING PD,Red Wing,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,16411,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,22,1,23,4,3,7,1.6,1.8,2016-06-01,1994-01-01,1994-01-01,1994-01-01,1994-01-01,2017-10-01,N,GOODHUE,Not Specified,Y,Y,Y
92042021,9204,2021,MN0250400,MN0250400,,N,N,,I,KENYON,KENYON PD,Kenyon,,A,27,Minnesota,MN,MN,4,West North Central,2,Midwest,Region II,City,1785,23375,MNUCR0001,Minnesota Justice Information Services Bureau of Criminal Apprehension,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2016-06-01,2017-10-01,2017-10-01,2017-10-01,2017-10-01,2017-10-01,N,GOODHUE,Not Specified,Y,Y,Y
